"Input","Output","Run time","Run date"
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9393787384033203,2024-05-21 17:23:21.645886
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9442648887634277,2024-05-21 17:23:22.595427
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.430809497833252,2024-05-21 17:23:24.033303
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.078584909439087,2024-05-21 17:23:25.119658
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0109665393829346,2024-05-21 17:23:26.135637
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0142223834991455,2024-05-21 17:23:27.156900
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.078113079071045,2024-05-21 17:23:28.244145
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9773237705230713,2024-05-21 17:23:29.229120
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0082337856292725,2024-05-21 17:23:30.243196
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.1822474002838135,2024-05-21 17:23:31.432787
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.4171972274780273,2024-05-21 17:23:32.855996
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.1079819202423096,2024-05-21 17:23:33.969930
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9429199695587158,2024-05-21 17:23:34.917141
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9765822887420654,2024-05-21 17:23:35.898489
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9425389766693115,2024-05-21 17:23:36.866316
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0782763957977295,2024-05-21 17:23:37.952084
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.280928611755371,2024-05-21 17:23:39.250384
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.3907623291015625,2024-05-21 17:23:40.649149
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9535496234893799,2024-05-21 17:23:41.608181
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.975456953048706,2024-05-21 17:23:42.592717
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0408399105072021,2024-05-21 17:23:43.638608
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.1214048862457275,2024-05-21 17:23:44.773843
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.019660472869873,2024-05-21 17:23:45.801572
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9952630996704102,2024-05-21 17:23:46.800703
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.403822660446167,2024-05-21 17:23:48.211906
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.1472654342651367,2024-05-21 17:23:49.365244
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.196709394454956,2024-05-21 17:23:50.568656
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.035094976425171,2024-05-21 17:23:51.615867
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9990184307098389,2024-05-21 17:23:52.620509
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9504871368408203,2024-05-21 17:23:53.581390
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.974931001663208,2024-05-21 17:23:54.560495
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0148231983184814,2024-05-21 17:23:55.582657
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.3230199813842773,2024-05-21 17:23:56.914500
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9477810859680176,2024-05-21 17:23:57.874067
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.005568504333496,2024-05-21 17:23:58.885046
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9804580211639404,2024-05-21 17:23:59.871068
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9043800830841064,2024-05-21 17:24:00.789582
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9043512344360352,2024-05-21 17:24:01.708399
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9404027462005615,2024-05-21 17:24:02.655917
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.2919602394104004,2024-05-21 17:24:03.958936
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.2001674175262451,2024-05-21 17:24:05.168095
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.8882288932800293,2024-05-21 17:24:06.061613
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9152719974517822,2024-05-21 17:24:06.982955
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.8988423347473145,2024-05-21 17:24:07.887215
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0240716934204102,2024-05-21 17:24:08.917344
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9829287528991699,2024-05-21 17:24:09.907406
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.2836389541625977,2024-05-21 17:24:11.198823
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.993464469909668,2024-05-21 17:24:12.199777
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.2260096073150635,2024-05-21 17:24:13.432494
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.965235710144043,2024-05-21 17:24:14.403529
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.001281976699829,2024-05-21 17:24:15.410832
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.1006910800933838,2024-05-21 17:24:16.523767
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9082565307617188,2024-05-21 17:24:17.441886
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.2262346744537354,2024-05-21 17:24:18.673215
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9553122520446777,2024-05-21 17:24:19.637172
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9910056591033936,2024-05-21 17:24:20.634200
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0028674602508545,2024-05-21 17:24:21.643569
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0265679359436035,2024-05-21 17:24:22.678130
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.9664812088012695,2024-05-21 17:24:23.650977
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.992842435836792,2024-05-21 17:24:24.652465
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0153732299804688,2024-05-21 17:24:25.699050
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.326692819595337,2024-05-21 17:24:27.034829
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0112907886505127,2024-05-21 17:24:28.055158
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",1.0671613216400146,2024-05-21 17:24:29.127997
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.8805859088897705,2024-05-21 17:24:30.013682
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.8928332328796387,2024-05-21 17:24:30.911414
"['machine', 'learning', 'optimization', 'is', 'hard', ',', 'we', 'suggest', 'using', 'adaptive', 'moment', 'estimation', '(', 'ADAM', ')']","[['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-O'], ['B-LF'], ['I-LF'], ['I-LF'], ['B-O'], 'B-AC', ['B-O']]",0.996056318283081,2024-05-21 17:24:31.914486
